,genre,body_text_clean,genre_Country,genre_Other,genre_Pop/Rock,genre_Rap
6326,Pop/Rock,princ purpl rain delux expand edit darl nikki 2015 paisley park remast knew girl name nikki guess could say sex fiend met hotel lobbi masturb magazin said howd like wast time could resist saw littl nikki grind took castl couldnt believ eye mani devic everyth money could buy said sign name dot line light went nikki start grind lyric commerci use 1409617854061,0,0,1,0
6327,Pop/Rock,princ purpl rain delux expand edit dove cri 2015 paisley park remast dig pictur engag kiss sweat bodi cover darl pictur dream courtyard ocean violet bloom anim strike curiou pose feel heat heat leav stand alon world that cold cold mayb im demand mayb im like father bold mayb your like mother she never satisfi she never satisfi scream lyric commerci use 1409617854061,0,0,1,0
6331,Pop/Rock,princ purpl rain delux expand edit danc electr good morn children take look window world fall almost time 2 go danc danc danc electr rhythm love love blind love enemi isnt much time isnt much time look world fall rhythmless hous blind propheci hear master call isnt want us 2 got 2 danc danc electr listen 2 rhythm soul lyric commerci use 1409617854061,0,0,1,0
6333,Pop/Rock,princ purpl rain delux expand edit comput blue hallway speech version wendi ye lisa water warm enough ye lisa shall begin ye lisa love life must someth wrong machineri love life tell gone somebodi pleas pleas tell hell wrong til find righteou one comput blue til find righteou one comput blue oh babi somebodi pleas pleas tell wrong babi tell gone somebodi pleas pleas tell hell wrong oh til find righteou one comput blue til find righteou one comput blue yeah comput verg breakdown come aw babi dont make lyric commerci use 1409617854061,0,0,1,0
6334,Pop/Rock,princ purpl rain delux expand edit electr intercours studio version feel kind love 4 u dont know name kind love take 2 want u im asham cuz babi u shock wild sexual electr extraordinair come take advantag undress dont even know u dont even care feel kind sexual courag tell u feel 2 bodi wanna 2gether girl wanna u electr bodi babi ill shock u lip lyric commerci use 1409617854061,0,0,1,0
6339,Pop/Rock,princ purpl rain delux expand edit katrina paper doll sela vase katrina make paper doll one doll everi day one doll everi day old man gone katrina make paper doll everi time told everi time told love strong there way tell who real who babi much harder bodi hot say love game seem mani circl mayb that make world go round katrina make paper doll look play game lyric commerci use 1409617854061,0,0,1,0
6340,Pop/Rock,princ purpl rain delux expand edit fuck jump em funk em pump em funk em funk im test posit funk ill gladli pee anybodi cup cup overflow ill pee could tell stori til get tire could play mind youd probabl say liar wont wast time im scare caus though met there energi us let go somewher funk im test posit funk ill gladli funk pee anybodi cup cup overflow im test funk posit ill pee bump em funk em jump em funk em pump em funk em pump em funk em everi time could would compliment thing lyric commerci use 1409617854061,0,0,1,0
6343,Pop/Rock,princ purpl rain delux expand edit let go crazi 7 singl edit dearli belov gather today get thing call life electr word life mean forev that mighti long time im tell there someth els afterworld world never end happi alway see sun day night call shrink beverli hill know one dr everythingl alright instead ask much time left ask much mind babi caus life thing much harder afterworld life your elev tri bring go crazi punch higher floor dont like world your live take look around least got friend come ladi friendli word lyric commerci use 1409617854061,0,0,1,0
6346,Pop/Rock,princ purpl rain delux expand edit erot citi make love war erot citi come aliv extend version erot citi erot citi purpl life ive look dame would wanna wife intent babe cannot make babi mayb make time thought pretti u erot citi come aliv funk dawn make love til cherri gone erot citi cant u see thought pretti u everytim comb hair thought u get eye ure sinner dont care want creami thigh cannot make babi mayb make time lyric commerci use 1409617854061,0,0,1,0
6347,Pop/Rock,princ purpl rain delux expand edit purpl rain 7 singl edit never meant caus sorrow never meant caus pain want one time see laugh want see laugh purpl rain purpl rain purpl rain purpl rain purpl rain purpl rain purpl rain want see bath purpl rain lyric commerci use 1409617854061,0,0,1,0
6350,Pop/Rock,princ purpl rain delux expand edit anoth lone christma would die 4 u 7 bside edit last night spent anoth lone christma darl darl u shouldv cuz 1s dream u 1 make love shout u see u 1 care 4 rememb time swam nake father pool boy upset night boy ever cool rememb night play pokeno 4 money u rob blind rememb u use 2 scream loud cuz u hate number 9 hey saw sister skate lake afternoon good heaven she grown swoon boy skater she tall father children father children babi lyric commerci use 1409617854061,0,0,1,0
6354,Pop/Rock,princ purpl rain delux expand edit babi im star take u 7 bside edit 1 2 3 4 hey look tell like see hey aint got money honey im rich person hey check babi know night see point view even scream shout babi im star might know babi im star dont want stop til reach top sing star hey take listen tell like hear dont turn say word im gone lyric commerci use 1409617854061,0,0,1,0
6360,Pop/Rock,princ around world day america yeah peac aristocrat mountain climb make money lose time commun word govern turn itll word that heard america america god shed grace thee america america keep children free littl sister make minimum wage live 1room junglemonkey cage cant get she almost dead may black she happi aint red lyric commerci use 1409617854061,0,0,1,0
6363,Pop/Rock,princ pop life pop life what matter life poverti bringin mailman jerkin round put million dollar check someon els box tell what matter world boy want girl boy want girl dont know straight hair aint got curl curl life aint real funki unless got pop dig pop life everybodi need thrill pop life got space fill pop life everybodi cant top life aint real funki unless got pop dig lyric commerci use 1409617854061,0,0,1,0
6368,Pop/Rock,princ sign time ballad dorothi parker dorothi waitress promenad work night shift dishwat blond tall fine got lot tip well earlier id talkin stuff violent room fightin lover past need someon quicker wit mine dorothi fast well order yeah lemm get fruit cocktail aint 2 hungri lyric commerci use 1409617854061,0,0,1,0
6374,Pop/Rock,princ sign time u got look folk dream dream boy versu girl world seri love tell u got look u walk woke ive never seen pretti girl look tough babi u got look color u peach black color taken aback crucial think want ya uve got look uve got hook shonuff cookin book ur face jammin ur bodi heckaslammin love good let get 2 rammin u got look u got look looka u got look u got look lyric commerci use 1409617854061,0,0,1,0
6376,Pop/Rock,princ sign time strang relationship guess know well dont like winter seem get kick cold oh hell alway surrend what strang relationship hold babi cant stand see happi hate see sad honey left might someth rash what strang relationship ship ship ship came took love took bodi took self respect ever lyric commerci use 1409617854061,0,0,1,0
6377,Pop/Rock,princ sign time could never take place man last june old man ran away couldnt stop cri caus knew gone stay ten thirtyf lone friday night standin bar lookin alright yeah ask want danc said want good man want know thought qualifi yeah lyric commerci use 1409617854061,0,0,1,0
6378,Pop/Rock,princ sign time cross black day stormi night love hope sight dont cri come dont die without know cross ghetto 2 left us flower 2 right therel bread 4 us bear cross sweet song salvat pregnant mother sing live starvat lyric commerci use 1409617854061,0,0,1,0
6393,Pop/Rock,princ princ danc close slow danc close slow never want let go feel warm embrac soft face tell babi alon lyric commerci use 1409617854061,0,0,1,0
6402,Pop/Rock,princ diamond pearl cream time go wire hit co got burnin desir time time got horn dont blow fine fine your filthi cute babi know cream get top cream cop cream dont stop cream shboogi bop your good babi aint nobodi better aint nobodi better never ever go letter never ever your cool cool lyric commerci use 1409617854061,0,0,1,0
6413,Pop/Rock,princ controversi sexual stand everybodi life let take u anoth world let take u tonight u dont need money u dont need cloth second come anyth goe sexual ull ever need sexual let bodi free cmon everybodi yeah life im talk revolut gotta organ dont need segreg dont need race new age revel think got case im ok long u sexual ever need lyric commerci use 1409617854061,0,0,1,0
6421,Pop/Rock,princ lovesexi alphabet st im goin 2 alphabet street im gonna crown first girl meet im gonna talk sexi shell want head 2 feet yeah yeah yeah ye yeah yeah yeah yeah yeah yeah yeah im gonna drive daddi thunderbird daddi thunderbird white rad ride 66 67 glam absurd im gonna put back seat drive 2 tennesse yeah yeah yeah yeah yeah yeah tennesse yeah yeah yeah drive excus babi dont mean 2 rude guess 2night im im mood u dont mind yeah yeah yeah would like watch yeah yeah yeah lyric commerci use 1409617854061,0,0,1,0
6427,Pop/Rock,princ lovesexi wish u heaven doubt convict follow go world compass ceas still know 4 everi touch thank u much 4 everi kiss wish u love wish u heaven wish u heaven lyric commerci use 1409617854061,0,0,1,0
6428,Pop/Rock,princ lovesexi posit ye ye ye ye ye posit ye plu sign today posit ye mark present mark late good man walk street money hand good man dog father tell would dog would dog posit ye plu sign today posit ye mark present mark late gold come sleep night dream straight dream ws posit ye plu sign today posit ye yeah mark present mark late na na na na na na slow posit ye lyric commerci use 1409617854061,0,0,1,0
6429,Pop/Rock,princ dirti mind uptown saw walk street fine citi kinda turn look said cmere dont usual talk stranger look pretti lose uh give littl ear what littl girl aint got time play babi didnt say much said gay kinda took supris didnt know look eye said u said said she crazi crazi crazi littl mix dame she victim societi game come dont let societi tell us suppos cloth hair dont care everybodi go uptown that wanna lyric commerci use 1409617854061,0,0,1,0
6450,Other,princ new power gener diamond pearl push step 1 step 2 danc floor step 1 step 2 danc floor push yeah push good god yeah push yeah woo push push everi time u get peopl wanna take back rather see u run see u get like everi time stop u achang like sock everi time tri 2 clock u tick tock ah push push dont u let pull u yeah push push u get 2 higher ground hey push ure never 2 young ure never 2 old yeah push dont stop u go u ever stop 2 wonder u put anoth man asund joy anoth man found mayb u thought busi u worri wasnt ever file name mayb cartridg u playin dont fit video game push push dont u let pull u yeah push push u get 2 higher ground hey push ure never 2 young ure never 2 old yeah push dont stop u go hey alright push push push push push push push hey yeah push u wanna push yeah push push push yeah push push everi time u get push peopl wanna take back ppush rather see u run push see u get like everytim everytim stop u u got 2 chang u chang like sock push everi time tri 2 clock u push tick tock ah lyric commerci use 1409617854061,0,1,0,0
6453,Other,princ new power gener love symbol 7 7 well watch fall stand way love smoke intellect savoirfair one whole univers ever compar mine togeth well love space time dont cri one day 7 die 7 well watch fall stand way love smoke intellect savoirfair one whole univers ever compar mine togeth well love space time dont cri one day 7 die saw angel come unto hand hold key lyric commerci use 1409617854061,0,1,0,0
6460,Other,princ new power gener love symbol wanna melt u got 7 hour babi cha wanna ooh wanna melt u ooh wanna melt u safe sex ooh wanna melt u new power gener style funki littl stori u ooh wanna melt u gettin busi 4 awhil tip typhoon ooh wanna melt u 2 bottom ankl chain gonna shake shake shake derang endorphin ultim rave ooh wanna melt u 2 slow slipperi groovi bath other hip word get close enough stick lyric commerci use 1409617854061,0,1,0,0
6463,Other,princ new power gener love symbol damn u princ new power gener miscellan damn u damn u ure fine seem 2 happen 2 everi time make love cant hold back like hundr million littl heart attack damn u babi ure fine damn kooki love affair lyric commerci use 1409617854061,0,1,0,0
6471,Other,princ new power gener symbol album name princ wanna lover partyup controversi princ wanna lover partyup controversi wanna lover partyup controversi princ wanna lover partyup controversi name princ funki name princ one come 2 funk around till get daughter wont leav town begin funki god made sea 7th day made tryin 2 rest yall heard sound sound like guitar cold gettin tri 2 bust high note bust string god worri heard sing name princ funki name princ one hurt somebodi x8 hurt name princ funki come 2 funk junki know righteou know sin got 2 side friend dont tri 2 clock em theyr much 2 fast u tri 2 stop em theyll kick ass without pistol without gun u hear music u havin fun that gotcha that u mine 2 tell truth tell what line name princ funki u cant stop princ name princ one u cant stop princ hurt somebodi x4 funki fresh 4 90 princ lyric commerci use 1409617854061,0,1,0,0
6473,Other,princ new power gener symbol album morn paper princ new power gener miscellan morn paper realiz new 2 love naiv everi way everi schoolboy fantasi that 2 wait pour heart glass offer like wine could drink back time 4 morn paper could take walk ocean side make wish everi wave could find carousel ride kiss everi cave could contempl entir univers one star oh far walk 4 morn paper yeah lyric commerci use 1409617854061,0,1,0,0
6484,Other,princ new power gener symbol album sacrific victor sacrific sacrific n p g mass attack sonni pleas sacrific church pleas turn book victor like start top dont mind sacrific dont say preacher born blood stain tabl cord wrap around neck epilept til age seven sure heaven mark deck sacrific know joy live round corner joy sale corner sacrific one day ill visit im gonna block im loner sacrific tell everythin tell that angel sing sacrific that victori sho nuff sho nuff sacrific sacrific help dont say preacher mama held babi protect man strap hand ask victor bout pain reject think dont understand sacrific know joy live round corner joy sale corner sacrific one day ill visit im gonna block im loner sacrific tell everythin tell that angel sing sacrific that victori sho nuff sho nuff sacrific sacrific help lyric commerci use 1409617854061,0,1,0,0
6507,Pop/Rock,princ art offici age art offici cage welcom home class come long way come long way come let go free peopl come let go free peopl free peopl eye woke citi bit rage tri free mind art offici cage earli age place heaven far futur come let go free peopl come let go art offici lyric commerci use 1409617854061,0,0,1,0
6513,Pop/Rock,princ art offici age could us u readi naw u aint readi aint readi mean readi us u know u want like new pair shoe could us u b playin could us u keep foolin around ure cage dove im say forev ever love oh babi yeah could us u know u want like new pair shoe could us could us u u say u aint readi readi go steadi aint readi us cuz got make u weak knee take energi oh babi make u sleep week sex aint enough that gotta metaphys could us could us could us could us know ure love freedom lyric commerci use 1409617854061,0,0,1,0
6516,Pop/Rock,princ art offici age way back home person object whatsoev requir attent someth veer path preordain destini total enlighten never want typic life script role huh trophi wife ever want b left alon see bed made night cuz dream roam tri find tri find way back back home lyric commerci use 1409617854061,0,0,1,0
6518,Pop/Rock,princ art offici age time song time say time time u r around think bout time got time alon u alon u think im run patienc think im run lie think bout time tell truth instead alibi well think bout time got time alon u cuz ure fine get mine babi u peac quiet wonder parti full drunken fool betcha b rush tide splashin u dont wanna work anoth day babi stay wish u coulda stay stay dont think matter anyway dont matter girl u im rich could lyric commerci use 1409617854061,0,0,1,0
6521,Pop/Rock,princ art offici age breakdown listen close stori unfold could saddest stori even told use want hous biggest pool ive miss feel like fool keep break keep break keep break keep break use throw parti new year eve first one intox last one leav wake place would never believ give back time keep memori lyric commerci use 1409617854061,0,0,1,0
6523,Pop/Rock,princ art offici age u know put hand togeth like surpris supris anoth treat anoth trick sweet one record let state never reason break contractu sever relationship anyon pleasur playa let stop saya paid attent heard mention tri take treasur oh didnt matter fact would gave back heart attack made pack said shack without would better see realli mean lyric commerci use 1409617854061,0,0,1,0
6528,Pop/Rock,princ art offici age way back home person object whatsoev requir attent someth veer path preordain destini total enlighten never want typic life script role huh trophi wife ever want b left alon see bed made night cuz dream roam tri find tri find way back back home lyric commerci use 1409617854061,0,0,1,0
6543,Other,revolut around world day raspberri beret one two one two three yeah work part time fiveanddim boss mr mcgee told sever time didnt like kind caus bit 2 leisur seem busi someth close noth differ day that saw ooh saw walk door door wore raspberri beret kind find second hand store raspberri beret warm wouldnt wear much raspberri beret think love built like nerv ask plan harm look put back bike went ride old man johnson farm lyric commerci use 1409617854061,0,1,0,0
6549,Other,princ revolut around world day temptat sex temptat lust pop go mama everybodi earth got vice mine littl darlin mine opposit ice mine run hot water daughter moral word littl princ think lot see babi babi babi im guilti first degre temptat work bodi hot flash anim lust temptat finger pool go splash must everybodi room everybodi room got urg what babi mine temptat reign parti lover splurg pop go mama daddi get littl much know im talkin bout purpl electr whenev bodi touch ooh babi love bodi touch lyric commerci use 1409617854061,0,1,0,0
6554,Other,revolut around world day america yeah peac aristocrat mountain climb make money lose time commun word govern turn itll word that heard america america god shed grace thee america america keep children free littl sister make minimum wage live 1room junglemonkey cage cant get she almost dead may black she happi aint red lyric commerci use 1409617854061,0,1,0,0
6560,Pop/Rock,princ hard see shroud smoke im countri fair night time sky blow hair im tri im tri keep composur better hurri come closer girl make breath harder believ took one step two step three closer im shakin like leaf mapl tree wipe sweat brow gotta straighten lyric commerci use 1409617854061,0,0,1,0
6564,Pop/Rock,princ babi babi gonna im love babi gonna know your love go livin togeth get marri right away whatev decid ill still love babi lyric commerci use 1409617854061,0,0,1,0
6567,Pop/Rock,princ im took one look thing could danc within head never ever made love never want till lover cant see want lyric commerci use 1409617854061,0,0,1,0
6573,Pop/Rock,princ graffiti bridg cant stop feel got dear dad thing didnt turn quit like want 2 sometim feel like im gonna explod everybodi wanna c u 4 count aint real man brave bold hang around 4 kill bigger hole bigger fill fill hit us got cha know cant stop feel got feel right 2 toe cant stop feel got bodi got 2 u know cant stop feel got ill write letter 2 whole world cant stop feel got everi man woman boy girl cant stop feel got cant stop feel got cant stop feel got cant stop feel got lyric commerci use 1409617854061,0,0,1,0
6576,Pop/Rock,princ graffiti bridg question u answer 2 question u look 4 shall way turn im feel lost sell soul cost lyric commerci use 1409617854061,0,0,1,0
6578,Pop/Rock,tevin campbel graffiti bridg round round aww yeah round round round round rround yeah yeah ooh yeah tell goin tell realli wanna find truth realli right hair know time say nothin come dreamer dream say sittin night bowl everyon els street nothin come talker sound oh yeah talk want world still goe around round round round ooh hoo go round round round lookin still isnt found tell gonna get im tire foolin around said wanna go get lyric commerci use 1409617854061,0,0,1,0
6581,Pop/Rock,time graffiti bridg love machin wish time machin wish could go back time wish could push hand lyric commerci use 1409617854061,0,0,1,0
6583,Pop/Rock,time graffiti bridg shake shake hey hey peopl come come everybodi let get floor pretti girl shake got boy swear god theyr hot everybodi shake gotta shake someth lord shake gotta shake someth come pretti babi dont shi new liber girl ask guy go danc babi everi night got shake bodi til earli earli light everybodi shake gotta shake someth lord lyric commerci use 1409617854061,0,0,1,0
6584,Pop/Rock,princ feat time graffiti bridg latest fashion fella yeah hit readi believ readi time kill time morri know that right caus latest fashion go morri go morri go morri go morri go morri go morri go morri go morri go morri go morri go morri go morri go morri go morri go morri go morri know said love know said need know said id alway didnt tell year latest fashion lie heat passion year latest fashion lie heat passion peopl tell us want hear time time tabl turn yeah yeah time one that paintin fire time instead get burn lyric commerci use 1409617854061,0,0,1,0
6592,Pop/Rock,revolut dove cri dove cri dig pictur engag kiss sweat bodi cover darl pictur dream courtyard ocean violet bloom anim strike curiou pose feel heat heat leav stand alon world that cold cold mayb im demand mayb im like father bold mayb your like mother she never satisfi she never satisfi scream sound like dove cri lyric commerci use 1409617854061,0,0,1,0
6599,Pop/Rock,revolut 12 inch volum 1 19761988 disc 3 mountain extend version upon time land call fantasi 17 mountain stood high sea surround togeth would thing ever made u cri u said devil told u anoth mountain would appear everytim somebodi broke heart said sea would 1 day overflow tear love alway leav u lone say mountain sea love conquer u believ oh yeah lyric commerci use 1409617854061,0,0,1,0
6607,Pop/Rock,princ revolut around world day paisley park paisley park park known 4 face attract color peopl whose hair 1 side swept back smile face speak profound inner peac ask theyr go theyll tell u nowher theyv taken lifetim leas paisley park girl seesaw laugh 4 love color place impart paisley park admiss easi say u believ come 2 place heart paisley park heart woman sit alon pier husband naughti lyric commerci use 1409617854061,0,0,1,0
6609,Pop/Rock,princ revolut around world day tamborin oh god prettiest thing life ive ever seen close eye what like what like insid tambourin oh god go fall love face magazin uh oh alon play tambourin tambourin long day lone night tambourin lyric commerci use 1409617854061,0,0,1,0
6615,Other,princ revolut parad music motion pictur cherri moon mountain upon time land call fantasi 17 mountain stood high sea surround togeth would thing ever made u cri u said devil told u anoth mountain would appear everytim somebodi broke heart said sea would 1 day overflow tear love alway leav u lone say mountain sea love conquer u believ oh yeah lyric commerci use 1409617854061,0,1,0,0
6620,Pop/Rock,princ batman trust w x z hey man yeah let see what go hey hey choru trust ya trust make u real lover trust put question 2 ya cuz want u 2 love u cannot imagin much wanna give 2 u hot get excit thinkin could dig anoth world await us anoth power 2 see close dont worri nobodi els ull choru money muchll make u happi lyric commerci use 1409617854061,0,0,1,0
6630,Pop/Rock,princ batman motion pictur soundtrack lemon crush readi 4 crush repeat throughout song choru ah ah everi time u kiss lemon crush nay cant resist thee lemon crush everi time u rush ooh goe right lemon crush take littl bitti ooh pretti pretti im wildest citi ooh pretti pretti one come come im readi 4 crush choru ah yeah rush lyric commerci use 1409617854061,0,0,1,0
6643,Pop/Rock,princ vault old friend 4 sale sarah hey night citi girl u sho lookin pretti tryin 2 catch cool one checkin 4 littl fun sarah oh sarah honey u u babi got yo good shoe ribbon hair skirt aint talkin 2 long lyric commerci use 1409617854061,0,0,1,0
6648,Pop/Rock,princ come loos hey whoop yall 1234 1234 1234 loos everybodi want 2 know what wrong u loos see u actin like crazi fool loos music hit u dont know 2 push way 2 front shake motherfuckin loos loos fuckin loos loos loos bangin gang slangin wang rock loos wont gain u nothin angri cop loos get educ first buy pair shoe push way 2 front shake motherfuckin loos lyric commerci use 1409617854061,0,0,1,0
6653,Pop/Rock,princ come letitgo readi come come come life ive kept feel deep insid never reason 2 let somebodi know lover lover cri care foolish pride never good seat man show want 2 bang bang bang drummer love soandso ive got 2 letitgo letitgo lay back let vibe flow wanna letitgo letitgo lay back let feel show letitgo im readi 4 real lyric commerci use 1409617854061,0,0,1,0
6664,Pop/Rock,princ crystal ball movi star jam year play bg let see bodi oil check incens check environment record doubl check ima get seriou drawer 2night think aint let see tell gilbert rome 2 meet 11 creep 10 thatll give hour free reign mo drawer mo drawer 9 30 gettin dress coupl sip wine boo swear 2 god suit hangin fine everybodi club freak step limousin said ooh good 2 see ya said oh good 2 seen u know mean tell u what good good thing live close cuz almost suffoc car next time wont wear much paco rabinni whatev stuff wonder got potato chip man aint like hous parti use 2 go 2 that alright im clean 2night hey im movi star see silver screen huh 2night dont matter u im star scene u know mean man hate makin movi like money think dont hmph check lyric commerci use 1409617854061,0,0,1,0
6665,Pop/Rock,princ crystal ball tell u wanna b done ooh x4 tell u want 2 done choru babi u wanna u wanna done say word start number 1 go distanc babi u tell 2 stop id lose insid u till u get got talk 2 babi ooh tell u wanna done u wanna done shall go circl like merrygoround u girlfriend use 2 ride talk 2 babi tell u want 2 done u wanna done shall write alphabet b c e f g shall write name u tell ure ruler telephon game lyric commerci use 1409617854061,0,0,1,0
6666,Pop/Rock,princ crystal ball interact u readi pick paper 2day give u one guess say got 2 learn 2 play interact anoth cross need road anoth loop need hole anoth bodi need soul interact aint bitch choru tell 2 ill lyric commerci use 1409617854061,0,0,1,0
6675,Pop/Rock,princ crystal ball day wild free slave hold hold hold onto wit sampl break bust hold onto wit u sorri motherfuck wall u dont play bite dust cuz coupl simpl fuckin phrase im gonna hip u 2 fuckin place brand new mad style uh cuz day wild hit hold onto wit x2 pop gun weed brother pleas 2 wise 4 sinc 90 better suit 4 biz back dick fuckin liz soda pop fizz dont blame jockstrap full jizz mental insan got tech9 2 call brain shoot anoth brother 2day death envi way tear shit cuz that style lyric commerci use 1409617854061,0,0,1,0
6677,Pop/Rock,princ crystal ball poom poom gonna poompoom poompoom poompoom poompoom poompoom poompoom poom x4 repeat phrase choru 4 57 u mind im cravin u much shit crave u time sweet chemistri got blood runnin hot everi time think poompoom poompoom cant stop thinkin u poompoom everi day night girl poompoom poompoom cant stop thinkin u poompoom poompoom 4 58 im hard straight licoric goldens ate u wouldnt masturb wishin kin 2 poompoom kin 2 poompoom lyric commerci use 1409617854061,0,0,1,0
6683,Pop/Rock,princ crystal ball make yo mama happi never say die never say oh yeah refrain make mama happi make somebodi proud never say die never say stand touch cloud billi got test geometri didnt studi night want steadi job salari guess gotta studi lyric commerci use 1409617854061,0,0,1,0
6688,Pop/Rock,princ crystal ball dionn well dionn u held hand u let man dionn u close eye u held hand 2 prize dionn u let easi plan 2 pleas dionn lyric commerci use 1409617854061,0,0,1,0
6694,Pop/Rock,princ crystal ball comeback walk stair afternoon sweet wind blew moment 2 soon hoo cri realiz sweet wind u lyric commerci use 1409617854061,0,0,1,0
6698,Pop/Rock,princ emancip right back arm oh babi right back arm right back arm right back yeah dont want write letter dont want call farm want want want right back arm alright aint checkin sweet talk babi right talkin bout your missin charm right want want want right back arm cuz that mission want want want right back arm right back arm oh babi lyric commerci use 1409617854061,0,0,1,0
6699,Pop/Rock,princ emancip somebodi somebodi somebodi somebodi somewher someon 2 oclock morn cant sleep outsid rain pourin im lone mayb 2nightll differ night need 2 feel someon besid cant alon choru 2night wanna somebodi somebodi 2night wanna belong 2 someon someon 2night wanna somebodi somebodi 2night want somebodi thatll til job get done oh yeah big ol world empti livin alon realiz best disguis pretti hous dont make home there hunger deep insid fire burn wanna give good love 2 someon get good love return oh lyric commerci use 1409617854061,0,0,1,0
6700,Pop/Rock,princ emancip get yo groov get groov got money cuz got paid time 2 get groov workin hard time 2 play got 2 get groov cant wait 2 see face u keep happi yeah ure best friend park around half past 9 meet well real good time come everybodi get groov come gonna parti night long get groov got honey peppermint tea that need 2 get drink dont want night 2 end ure gonna parti night long bring player ill bring cd dont u put noth slow new dangelo npg well make bet 2 see keep cloth come everybodi get groov come gonna parti night long get groov im usual workin night day time 4 fun 2night im gonna get groov im sayin til see sun till see sun ooh wanna play come speak hey girl let hang 2night alrighti lyric commerci use 1409617854061,0,0,1,0
6703,Pop/Rock,princ emancip get oh yeah whatd u think gonna happen come choru get everybodi get make sound make sound get come 2 town said lost found get aint need 2 trip one deserv championship get u feel gift competit got 2 quit choru yeah u think comin lyric commerci use 1409617854061,0,0,1,0
6705,Pop/Rock,princ emancip damn damn tell what teenag indecis im mad love u wont give permiss u said 9 scream 4 give u time time damn damn dont u say u want 2 love u tri u wont mayb mayb say goodby damn tell truth mani u 2 smell vermouth everytim dont get 2 kiss u enough enough u dont want lovin ill give ill give lyric commerci use 1409617854061,0,0,1,0
6707,Pop/Rock,princ emancip mr happi turn weak jam man come huh mr happi huh buggin take care whatev want right oh take care mr happi everi day night oh got money got juic somethin funni aint got come parti dont wanna alon yeah need somebodi somebodi grown take care whatev want right oh take care mr happi everi day night oh got money got juic somethin funni aint got come parti dont wanna alon yeah need somebodi somebodi grown oh yeah sugar babi curli hair dancin crazi underwear witcha name lookin fine bought hous next princ fine keep smackin booti youll mine take care whatev want right oh take care mr happi everi day night oh lyric commerci use 1409617854061,0,0,1,0
6709,Pop/Rock,princ emancip sex summer sex summer gettin gimm number parti night long choru sex summer gettin gimm number parti night long checkin 4 bikini layin sand rub like geni livin afternoon citi somewher juli policemen actin yeah u know deelev brotha high mama short dress blowin breez papa aprayin 4 gust bust butt pleas oh choru go oh 7 hey babi babi get naughti mmm uh everybodi got black book case emerg case sun shinin beach honey 2 play cool boy awatchin pretti move u make frontin sun jammin 4 one lover u wanna take home choru lyric commerci use 1409617854061,0,0,1,0
6721,Pop/Rock,princ emancip new world new world x4 sharpest vibrat save u obliter intellig bed react cover u head 2 toe airfil sack choru line blur everi boy girl gonna make brave new world love 4 one anoth new world love 4 one anoth new world u wanna find isol tracker u got vaccin keep playin lyric commerci use 1409617854061,0,0,1,0
6722,Pop/Rock,princ emancip human bodi go yeah yeah yeah yeah yeah x2 u take home alon u make happi till pain gone u get excit lyric commerci use 1409617854061,0,0,1,0
6730,Pop/Rock,princ emancip love make desper day tomorrow know time come whip dog beg steal borrow tabl god set son wick witch stand noth watch see fall deeper ditch bred suffer one dug right happi way meet burden matter heavi dark day lyric commerci use 1409617854061,0,0,1,0
6734,Pop/Rock,princ musicolog million day hour sinc left feel like million day magic wand could turn back time id never let go away didnt heart say im sorri havent got heart could toler pain could talk best friend wont even call wont even call oh yeah didnt call babi im contempl pull suitcas lyric commerci use 1409617854061,0,0,1,0
6753,Rap,revolut mountain alexa de pari mountain upon time land call fantasi 17 mountain stood high sea surround togeth would thing ever made u cri u said devil told u anoth mountain would appear everytim somebodi broke heart said sea would 1 day overflow tear love alway leav u lone say mountain sea love conquer u believ oh yeah lyric commerci use 1409617854061,0,0,0,1
6757,Pop/Rock,revolut charad life nice mornin joy heart caus know love u scrambl egg bore your want know kiss never lie deliv milk lip morn glori never cri love babi drip life nice wonder world sweet paradis kiss kiss twice life nice nice life nice one play clarinet lyric commerci use 1409617854061,0,0,1,0
6767,Pop/Rock,revolut psychedel colour better believ love love true dont go around doubt mind know babi im cheatin kind youd better believ whoa oh whoa youd better believ babi youd better believ somebodi lyin ive true lyric commerci use 1409617854061,0,0,1,0
6777,Other,kelli price soul woman soul woman song dedic brother whove ever love woman whether mother whether lover whether daughter everi woman lie soul soul everi woman lie secret love sometim dont right way back heart live soul find pure thick thin shame show best friend strong though youv let wont see frown make right look insid find everyth heart desir nevertheless cri never cherish took grant love sigh rememb time made smile know insid one whod love forev lyric commerci use 1409617854061,0,1,0,0
6780,Other,kelli price soul woman love kelli price featlil ceas lil ceas yo yo yo wanna contempl ceasileo great motto fli state pick date man light weight hold like cake come drama like scare straight wanna girl realli dont sweat star wanna girl drive crash car wanna girl understand what mine need girl could help 16 bar come kelli cant explain feel want time soon ill find way make mine oh gonna make mine babi yeah lyric commerci use 1409617854061,0,1,0,0
6785,Other,kelli price soul woman friend mine friend mine left man lie cheat took friend mine use knew lie cheat left confus feel lost dont know happen closest friend never would thought could someon someon realli thought could trust man laid im betray friend mine left man lie cheat took friend mine use knew lie cheat left confus lyric commerci use 1409617854061,0,1,0,0
6791,Other,kelli price soul woman take dream love sunlight shine star world could ever need late feel youv grown away insid pray late find remedi dont wanna live lie dont wanna say goodby start heart mend alon memori im search find way keep close eye lyric commerci use 1409617854061,0,1,0,0
