,album_id,album_name,artist,genre
1245,21150201,Gorgeous [Gabriel Diggs' Perfect 10 Remix],Idina Menzel,Other
1246,21150203,Gorgeous [Craig C's Master Mix],Idina Menzel,Other
1247,21150204,Gorgeous [Funky Junction & Antony Reale Remix],Idina Menzel,Pop/Rock
1248,21150205,Gorgeous [Lior Magal Vocal Dub],Idina Menzel,Pop/Rock
1249,21150207,Gorgeous [Scotty K Vocal Club],Idina Menzel,Pop/Rock
1250,21150208,Gorgeous [Tracy Young Remix],Idina Menzel,Pop/Rock
1251,18758888,Why You Can Have Bold Faith Even When You Have Failed,Joseph Prince,Other
1252,21155299,Toto IV,Totò,Pop/Rock
1253,21155300,Toto IV (Alben für die Ewigkeit),Toto,Pop/Rock
1254,21174055,Jennifer Rush - The Hit Box,Jennifer Rush,Pop/Rock
1255,21174057,The Power Of Love: The Best Of Jennifer Rush,Jennifer Rush,Pop/Rock
1256,21174059,The Power Of Jennifer Rush,Jennifer Rush,Pop/Rock
1257,21174062,The Power Of Love - The Best Of...,Jennifer Rush,Pop/Rock
1258,21178272,Frenzy (Deluxe Edition),D'Prince,Pop/Rock
1259,21181615,Teri yaari,Roshan Prince,Pop/Rock
1260,21194105,Essential,Jennifer Rush,Pop/Rock
1261,21194106,Best Of 1983-2010,Jennifer Rush,Pop/Rock
1262,21194108,Now Is The Hour,Jennifer Rush,Other
1263,21194109,The Very Best Of (Her EMI/Virgin Years),Jennifer Rush,Other
1264,20485402,BEYONCÉ [Platinum Edition],Beyoncé,Other
1265,20795598,T.L.C.,Starlito,Other
1266,20797863,"Babilônia, Vol. 1","Alisha Pillay, Caetano Veloso, Cartola, Celso Fonseca, Coldplay, Cymcolé, Dan Torres, Gal Gosta, Johnny Glövez, Maria Bethânia, Mart'nália, Melanina Carioca, Mosquito, Nana Caymmi, Roger Henri & Tim Maia",Other
1267,20800267,En Serio,Rush Smith,Other
1268,20897787,I Don't Wanna Love You,Prince Fox,Other
1269,21034081,Soul Of A Woman,Kelly Price,Other
1270,21194345,Tales Of The Unexpected,Frank Marino & Mahogany Rush,Pop/Rock
1271,21194349,Frank Marino & Mahogany Rush - Live,Frank Marino & Mahogany Rush,Pop/Rock
1272,21194376,Celebrates 50 Years of Music,Tom Rush,Pop/Rock
1273,21194378,The Circle Game [Expanded & Remastered],Tom Rush,Pop/Rock
1274,21194379,The Very Best of Tom Rush: No Regrets 1962-1999,Tom Rush,Other
1275,19091617,Premiere Performance Plus: Undo,Rush of Fools,Other
1276,19091644,Premiere Performance Plus: Freedom Begins Here,Rush of Fools,Other
1277,19091871,Premiere Performance Plus: When Our Hearts Sing,Rush of Fools,Other
1278,19092020,Premiere Performance Plus: Escape,Rush of Fools,Other
1279,21226114,Let Me Go (Streaming Exclusive),Haim,Pop/Rock
1280,21226119,Forever EP,Haim,Other
1281,21194263,Homework,Otis Rush,Other
1282,21248619,Life In The Streets,Prince Ital Joe,Rap
1283,21269946,Feelings,Ice Prince,Rap
1284,21269948,Mr DJ,Ice Prince,Rap
1285,21269949,N Word (Remix) [feat. Aka],Ice Prince,Rap
1286,21269950,In the Morning (feat. Terry G),Ice Prince,Rap
1287,21269953,"Gimme Dat (feat. Burna Boy, Yung L & Olamide)",Ice Prince,Rap
1288,21269955,Aboki,Ice Prince,Rap
1289,21269956,More,Ice Prince,Rap
1290,21269957,Oleku (feat. Brymo),Ice Prince,Rap
1291,21269996,The Very Best Of D.J. Jazzy Jeff & The Fresh Prince,DJ Jazzy Jeff & The Fresh Prince,Rap
1292,21269997,Collections,DJ Jazzy Jeff & The Fresh Prince,Rap
1293,21269999,"He's The DJ, I'm The Rapper",DJ Jazzy Jeff & The Fresh Prince,Rap
1294,20567993,"Making Today a Perfect Day (From ""Frozen Fever"")",Idina Menzel,Other
1295,25290147,Wind Beneath My Wings,Idina Menzel,Other
1296,25323055,Beaches (Soundtrack from the Lifetime Original Movie),Idina Menzel,Other
1297,26564870,Louis Louis Reloaded,Kay One,Other
1298,21270049,O.Y.O (On Your Own),D'Prince,Pop/Rock
1299,14205415,Judge Dread Rock Steady,Prince Buster,Other
1300,21270143,Prince Buster - Fabulous Greatest Hits [Diamond Range],Prince Buster,Other
1301,22156246,Rock A Shacka Vol.5 Dance Cleopatra Prince Buster Selection By Tommy (Drum & Bas,Prince Buster,Other
1302,25074653,Pain in My Belly,Prince Buster,Other
1303,25154261,Fly Flying Ska,Prince Buster,Other
1304,21270181,Politics Of The Business,Prince Paul,Rap
1305,21498072,AMG,Kay One,Other
1306,21498074,Borderline,Kay One,Other
1307,23877123,Lookalikes,Kay One,Other
1308,26923096,Senorita,Kay One,Other
1309,29000801,ANDERS,Kay One,Other
1310,21270762,Innovative Life Anthology 1984-1989,Arabian Prince,Rap
1311,21270783,I Need Your Love,Microwave Prince,Pop/Rock
1312,21271671,Me Equivoqué,Oscar Prince,Other
1313,21271672,Dejate Llevar - Single,Oscar Prince,Other
1314,21271673,Huele a Peligro (feat. Donny Caballero),Oscar Prince,Other
1315,21352713,VSQ Performs the Hits of 2013 Vol. 2,Vitamin String Quartet,Pop/Rock
1316,21246427,The Dictionary Of Soul,Otis Redding,Other
1317,25919315,Judge Dread,Prince Buster,Other
1318,21376508,Dirty Dancing,Original Motion Picture Soundtrack,Pop/Rock
1319,25957734,Dance Cleopatra Dance,Prince Buster,Other
1320,27876350,Sings His Hit Song Ten Commandments,Prince Buster,Other
1321,10368880,Black Man Land,Prince Far I,Other
1322,10477469,Heavy Manners: Anthology 1977-83,Prince Far I,Other
1323,10481510,Psalms for I,Prince Far I,Other
1324,10481511,Voice of Thunder,Prince Far I,Other
1325,21388120,Before The Storm,Darude,Other
1326,21388121,I Ran (So Far Away) [Radio Edit],Darude,Pop/Rock
1327,21388124,In The Darkness,Darude,Pop/Rock
1328,21391266,Songs In The Key of Price,Sean Price,Rap
1329,21446445,Best Of/20th/Eco,Kelly Price,Rap
1330,21498070,Asozial 4 Life,Kay One,Rap
1331,25965741,Despacito Feat. Justin Bieber (Remix),Luis Fonsi feat. Daddy Yankee,Other
1102,19561423,Parade - Music From The Motion Picture Under The Cherry Moon,Prince,Pop/Rock
1333,21498077,Keep Calm,Kay One,Rap
1334,21498081,Ich Brech Die Herzen - Single,Kay One,Pop/Rock
1335,21498083,Keep Calm [Fuck U] (Remixes),Kay One,Rap
1336,21535477,A Perfect Ten - 1977,Leo Sayer,Rap
1337,21558491,Stealers Wheel,Stealers Wheel,Pop/Rock
1338,21586799,...To The Music,A*Teens,Pop/Rock
1339,21595060,The Abba Karaoke Songbook 1,Abba Karaoke,Pop/Rock
1340,21607542,More Than I Can Say (Best Gold Edition) [+ Bonus Tracks],Leo Sayer,Pop/Rock
1341,21607550,Live in Glasgow,Leo Sayer,Pop/Rock
1342,21607553,Very Best Of Leo Sayer,Leo Sayer,Pop/Rock
1343,10572604,"Cry Tuff Dub Encounter, Chapter 2",Prince Far I,Other
1344,21686051,Pond Scum,"Bonnie ""Prince"" Billy",Pop/Rock
1345,21726997,Not My Daddy - Single,Kelly Price,Pop/Rock
1346,21726998,Tired - Single,Kelly Price,Pop/Rock
1347,21757670,Viva La Hova,Jay-Z feat. Coldplay,Pop/Rock
1348,21772784,Moorish Music from Mauritania,Khalifa Ould Eide feat. Dimi Mint Abba,Pop/Rock
1349,24173729,Sin Ver Atrás,Oscar Prince,Other
1350,21952730,When We Were Young,Adele,Pop/Rock
1351,21952918,Get It Right,Adele Kraic,Pop/Rock
1352,21358244,One Family,Kelly Price,Other
1353,21978846,Darte Un Beso,Prince Royce,Other
1354,22002645,Prince Of Belvedair - Standard,Kay One,Other
1355,22019062,Keep Calm [Fuck U] (feat. Emory) [Remixes],Kay One,Other
1356,22026024,Brett Young,Brett Young,Country
1357,10289529,The Very Best of Prince,Prince,Pop/Rock
1358,21960199,Formation,Beyoncé,Other
1359,10572611,Umkhonto We Sizwe (Spear of the Nation),Prince Far I,Other
1360,22164314,Finale wir kommen,Kay One,Rap
1361,22178752,Xtreme Now,Prince Rama,Pop/Rock
1362,22440469,"MTV Unplugged, Second Night, Warner Bros. Studios, Burbank, Ca. April 28, 1994 (Remastered) [Live On Tv Broadcasting]",The Eagles,Pop/Rock
1363,22480829,La Mejor de Todas,Oscar Prince,Other
1364,22513157,Transformer,Lou Reed,Pop/Rock
1365,22535684,Unshakable,Sound Rush,Other
1366,22626377,We Get High Remix EP,Eagles & Butterflies,Other
1143,19772270,The Hits/The B-Sides 3,Prince,Pop/Rock
1399,21911774,The Very Best Of Prince,Prince,Pop/Rock
1369,22782208,El Niño Que Se Olvidó de Dormir (Original Score),Rush Smith,Other
1370,22829275,Jatti De Nain (feat. Millind Gaba & Surbhi Mahendru) - Single,Roshan Prince,Other
1371,22878603,קסם נעוריי,חיים ישראל,Other
1372,22995492,HELLO,A-PRINCE,Other
1373,22037320,I Heard It Through The Grapevine,Marvin Gaye,Other
1374,23078040,"Ska and Rocksteady Collection, Vol. 1",Prince Buster,Other
1375,23332112,Hero,Maren Morris,Country
1376,23213142,"The Best 1972 - 1976 (Remastered) [Live, The Summit, Houston Tx 16 Nov '76]",The Eagles,Pop/Rock
1377,23335871,Lemonade,Beyoncé,Other
1378,23444279,Fragile,Prince Fox,Other
1379,23467870,Glücksmoment,Prince Damien,Other
1451,11307001,Batman: Motion Picture Soundtrack,Prince,Pop/Rock
1381,23543443,Firework,Adele Kraic,Other
1382,23555555,Zaïko,Tito Prince,Other
1465,25594204,Diamonds And Pearls,Prince,Pop/Rock
1699,29498055,Wicked Heart,Sublime With Rome,Pop/Rock
1702,29504166,Side Effects,The Chainsmokers feat. Emily Warren,Pop/Rock
1367,22675820,Don Kirshner's Rock Concert 1974 - Remastered,The Eagles,Pop/Rock
1387,23619452,Send My Love (To Your New Lover),Adele,Pop/Rock
1388,23624865,Hymn For The Weekend (Seeb Remix),Coldplay feat. Seeb,Pop/Rock
1389,23646337,Chike,Ice Prince,Rap
1390,23646658,La Carretera,Prince Royce,Pop/Rock
1391,23649064,Glücksmomente,Prince Damien,Pop/Rock
1392,23833796,I Love the USA,Weezer,Pop/Rock
1393,23835069,Death by Sexy,Eagles of Death Metal,Pop/Rock
1394,23843619,Leader né,Tito Prince,Pop/Rock
1395,23858376,Excellency,Ice Prince,Rap
1396,23861955,Lifetime EP,Sound Rush,Other
1397,23867573,Lighters (Explicit Version),Bad Meets Evil,Other
1398,23870999,Te Amo,Oscar Prince,Other
1368,22675822,The 'California Jam' EP (Remastered) [Live - Ontario Motor Speedway CA 6 Apr 1974] [with Jackson Browne],The Eagles,Pop/Rock
1400,23877462,Der Junge von damals,Kay One,Rap
1401,23888826,I See You,Idina Menzel,Rap
1402,23888980,Oxygen,Prince Fox,Other
1403,23889363,idina.,Idina Menzel,Pop/Rock
1404,23899859,Mile High Club,Kay One,Rap
1405,23909715,Queen of Swords,Idina Menzel,Pop/Rock
1406,23910326,Hardwired…To Self-Destruct,Metallica,Pop/Rock
1407,23914431,Prince Alla: The Best Of (Redemption Sounds present),Prince Alla,Pop/Rock
1408,23924267,Believe,Kay One,Rap
1409,23937895,I Thought You Didn't Even Like Leaving,Prince Daddy & the Hyena,Rap
1410,23948366,Sipur Chayay,חיים ישראל,Rap
1411,23949788,(What's The Story) Morning Glory,Oasis,Pop/Rock
1412,23964984,Cold Water (Originally Performed By Major Lazer feat. Justin Bieber & MØ),Scott Bradlee's Postmodern Jukebox feat. Robyn Adele Anderson,Pop/Rock
1413,23966489,Trolls (Original Motion Picture Soundtrack),Various Artists,Other
1414,24383291,"Ska / Rocksteady Collection, Vol. 2",Prince Buster,Other
1415,24427913,Ska Lip Soul,Prince Buster,Other
1416,24021786,Trillions,Ice Prince,Rap
1417,24022041,מול שמים,חיים משה,Pop/Rock
1418,24022944,Wait Until Tomorrow,Prince Fox,Other
1419,24028541,Lifetime,Sound Rush,Other
1420,24044063,Kane Brown,Kane Brown,Country
1421,24058990,Jos To The World,Ice Prince,Rap
1422,24059408,Jos to the World,Ice Prince,Rap
1423,24069075,Ska / Rocksteady Collection Vol.2,Prince Buster,Pop/Rock
1424,24073345,Water Under the Bridge,Adele,Pop/Rock
1425,24080464,My Angel (From Furious 7: Original Motion Picture Soundtrack),Prince Royce,Other
1426,24105866,Stoney (Deluxe),Post Malone,Other
1427,24135402,Toti Nation II,Tito Prince,Other
1428,16774200,Prince Eyango: The Best of,Prince Eyango,Other
1429,17503227,Cameroun,Prince Eyango,Other
1430,17881071,Prince Eyango : The Very Best Of,Prince Eyango,Other
1431,21270538,The Very Best Of Prince Eyango,Prince Eyango,Other
1432,25169578,Sweet Mother,Prince Nico Mbarga,Other
1433,23354371,Moments Extended Mixes,Darude,Other
1380,23513091,"Beacon Theatre, New York, March 14th, 1974 (Remastered, Live on Broadcasting)",The Eagles,Pop/Rock
1435,24504886,P.Y.T. (Pretty Young Thing),Eden Prince,Other
1436,28190961,Best of Prince Nico Mbarga 1,Prince Nico Mbarga,Other
1437,15466643,Soy el Mismo,Prince Royce,Other
1438,19634505,Soy El Mismo,Prince Royce,Other
1439,20902358,Back It Up,Prince Royce,Other
1440,17878584,Angel of the Morning - The Best Of,Merrilee Rush,Other
1441,16259384,Message from the King,Prince Far I,Other
1442,25091110,המיטב בהופעה חיה חלק א,חיים ישראל,Other
1443,25091114,המיטב בהופעה חיה ב,חיים ישראל,Other
1444,17496003,Spear of the Nation,Prince Far I,Other
1445,15565523,The Entertainer,Prince Tui Teka,Other
1446,25243651,The Eminem Show,Eminem,Rap
1447,25244875,"Legendary FM Broadcasts - The Summit, Houston TX 6th November 1976",The Eagles,Rap
1448,25244876,Some People (Original Film Soundtrack),Valerie Mountain & The Eagles,Rap
1449,24784815,Magical (Euphoria 2015 Soundtrack),Sound Rush,Other
1450,21270042,Stick To My Side,Pantha du Prince,Other
1383,23562425,"Take It To The Summit (Houston, TX 16th Nov '76)",The Eagles,Pop/Rock
1452,19051020,Away We Go,Prince of Spain,Other
1453,25362788,Champetua,Oscar Prince,Other
1454,25388249,The Final Enemy,Sound Rush,Other
1455,25422950,÷ (Deluxe),Ed Sheeran,Pop/Rock
1456,25448757,Garage Inc.,Metallica,Pop/Rock
1457,25454870,Toxic,Eden Prince,Pop/Rock
1458,25463408,Homebase: The Remixes,DJ Jazzy Jeff & The Fresh Prince,Rap
1459,25526576,Body Like a Back Road,Sam Hunt,Country
1460,25540383,Tera Mera Rishta,Roshan Prince,Country
1461,25561046,Dilema,Prince Royce,Other
1462,25561306,FIVE,Prince Royce,Other
1463,25591857,Around The World In A Day,Prince,Pop/Rock
1464,25592582,4Ever,Prince,Pop/Rock
1384,23562426,"Ontario, Ca. April 6th, 1974, (Remastered, Live on Broadcasting)",The Eagles,Pop/Rock
1466,25594976,Ganas Locas,Prince Royce,Other
1467,25599373,Purple Rain,Prince,Pop/Rock
1468,19092891,The Only Thing That's Beautiful In Me (Premiere Performance Plus Track),Rush of Fools,Other
1469,19098724,Premiere Performance Plus: Wonder of the World,Rush of Fools,Other
1470,25638651,Memories...Do Not Open,The Chainsmokers,Pop/Rock
1471,25639373,Phase 2,Prince Royce,Other
1472,25663667,Señorita,Eden Prince,Pop/Rock
1473,18692816,I Feel the Spirit,Prince Buster,Other
1474,25763836,Best Troubador,"Bonnie ""Prince"" Billy",Pop/Rock
1475,19071566,Brothers,Prince of Spain,Other
1476,25770420,Back To The Roots,Sound Rush,Pop/Rock
1477,25773255,Feels Like Summer,Weezer,Pop/Rock
1478,25798543,Goodbye Yellow Brick Road (40th Anniversary Celebration) [Super Deluxe],Elton John,Pop/Rock
1479,25852229,Si la Ves,Oscar Prince,Other
1480,21270085,Message From The King,Prince Far I,Other
1481,25933596,From A Room: Volume 1,Chris Stapleton,Country
1482,10893300,Survival of the Fattest,Prince Fatty,Other
1483,15565533,The Greatest,Prince Tui Teka,Other
1484,16784158,The Maori Album,Prince Tui Teka,Other
1485,24152088,E Ipo: The Very Best of Prince Tui Teka,Prince Tui Teka,Other
1486,25988905,This One's for You,Luke Combs,Country
1487,26042225,Woodstock,Portugal. The Man,Pop/Rock
1488,26045169,Kiss / Love Or Money [Digital 45],Prince,Pop/Rock
1489,26047253,Want You Back,Haim,Pop/Rock
1490,26053606,Silver & Gold 1973-1979,Prince Far I,Pop/Rock
1491,26066583,Live Forever,Sound Rush,Pop/Rock
1492,26094917,Right Now,Haim,Other
1493,26096187,Something To Tell You,Haim,Pop/Rock
1494,26141333,I Like Me Better,Lauv,Pop/Rock
1495,19132971,Wonder of the World,Rush of Fools,Other
1496,26143035,Louis Louis,Kay One,Rap
1497,26171855,Mystical Expedition,Sound Rush,Rap
1498,26208970,"No Tears Goodbye (The Schaefer Music Festival, Central Park 1972) [Live]",Tom Rush,Rap
1499,26297306,Sacred Hearts Club,Foster the People,Pop/Rock
1500,26301152,Poétic justice,Tito Prince,Pop/Rock
1501,26301255,All I Can Think About Is You,Coldplay,Pop/Rock
1502,26302550,Kaleidoscope,Coldplay,Pop/Rock
1503,26342746,Purple Rain Deluxe (Expanded Edition),Prince,Pop/Rock
1504,26342833,Something Just Like This (Tokyo Remix),Coldplay feat. The Chainsmokers,Pop/Rock
1505,26342962,Little of Your Love,Haim,Pop/Rock
1506,26344546,Successful,Ice Prince,Rap
1507,26383692,Movin' Around,Cyhi The Prynce,Rap
1508,26385971,J-POP HIT SONG 9 (カラオケ),カラオケうたプリンス,Pop/Rock
1509,26386302,Dylan Scott (Deluxe Edition),Dylan Scott,Country
1510,26386437,Nevermind,Dennis Lloyd,Other
1511,26425767,Happy Endings,Old Dominion,Country
1512,26499299,I Love You All the Time: Live at the Olympia Paris,Eagles of Death Metal,Pop/Rock
1513,26512413,Kiss Somebody,Morgan Evans,Country
1514,19087441,His Majesty,Prince of Spain,Other
1515,18822193,Mr. Pendu,Roshan Prince,Other
1516,26565539,Life Changes,Thomas Rhett,Country
1517,26594560,Pompeii Sessions,In The Light of Led Zeppelin,Pop/Rock
1518,26601455,Love Is Happening,邱勝翊,Pop/Rock
1519,26615788,So Nice,D'Prince,Pop/Rock
1520,26684463,Acoustic The Eagles & James Taylor,The Eagles feat. James Taylor,Pop/Rock
1521,26685741,Little of Your Love (BloodPop® Remix),HAIM feat. BloodPop®,Pop/Rock
1522,26686969,All Your Fault: Pt. 2,Bebe Rexha,Country
1523,26689891,Unapologetically,Kelsea Ballerini,Country
1524,26696936,Freudian,Daniel Caesar,Other
1525,26696953,EVERYBODY,Chris Janson,Country
1526,26744123,All Woman Vol. 2,Adele Harley,Pop/Rock
1527,26749443,Pacific Daydream,Weezer,Pop/Rock
1528,26781456,Magic,Ice Prince,Rap
1529,26801690,Tell Me You Love Me,Demi Lovato,Pop/Rock
1530,26801695,GEMINI,Macklemore,Rap
1531,26806100,reputation,Taylor Swift,Pop/Rock
1532,26854376,Not My Daddy,Kelly Price,Pop/Rock
1533,26863453,Obvious,Eden Prince,Pop/Rock
1534,26892031,Master of Puppets (Deluxe Box Set),Metallica,Pop/Rock
1535,26916197,You're the Best Thing About Me,U2,Pop/Rock
1536,26922944,Drew Barrymore,Bryce Vine,Rap
1537,20858924,Guzarishaan,Roshan Prince,Other
1538,26925435,Perception,NF,Rap
1539,26991832,Jammin',The Revolution,Rap
1540,27002836,Kane Brown (Deluxe Edition),Kane Brown,Rap
1541,27022028,Everything I Could Never Say...,lovelytheband,Pop/Rock
1542,27062610,Every Little Thing,Carly Pearce,Country
1543,27083167,I Am Music,Prince Kaybee,Country
1544,27121397,"Ska / Rocksteady Collection, Vol. 8",Prince Buster,Country
1545,27133407,What Makes You Country,Luke Bryan,Country
1546,27134675,Voicenotes,Charlie Puth,Pop/Rock
1547,27193367,That Don't Impress Me Much (triple j Like A Version),Haim,Pop/Rock
1548,27223321,From A Room: Volume 2,Chris Stapleton,Country
1549,27236527,That Don't Impress Me Much (triple j Like a Version),Haim,Country
1550,19567892,Carry Us Now,Rush of Fools,Other
1551,25361057,Mull Putt Da,Roshan Prince,Other
1552,19091560,Premiere Performance Plus: Peace Be Still,Rush of Fools,Other
1553,27302650,"Live At The Summit, Houston, 1976",The Eagles,Pop/Rock
1554,27302651,Smash Hits,The Eagles,Pop/Rock
1555,27327000,Dat Side,Cyhi The Prynce,Pop/Rock
1556,27343109,Songs of Experience,U2,Pop/Rock
1557,27359355,Best Of,ABBA Stars,Pop/Rock
1558,27396615,Whiskey,Ice Prince,Rap
1559,27396986,God Bless Your Heart,Cyhi The Prynce,Pop/Rock
1385,23562428,Don Kirshner's Rock Concert 1974 (Live) [Remastered],The Eagles,Pop/Rock
1561,27442899,No Dope On Sundays,Cyhi The Prynce,Rap
1562,27486709,Live Broadcast 6th November 1976 the Summit,Eagles,Pop/Rock
1563,14280448,Prince Fatty Versus the Drunken Gambler,Prince Fatty,Other
1564,27549101,Attention!,邱勝翊,Other
1565,27569132,Coming Home by Pantha du Prince,Pantha du Prince,Other
1566,27588822,My Best,Otis Rush,Other
1567,21270628,Dil Darda - Single,Roshan Prince,Other
1568,21270630,"Nakhre Vikhayi Jaani Ain (From ""Naughty Jatts"") - Single",Roshan Prince,Other
1569,28199269,Dream It Possible,The Brick Slayer,Other
1570,27603281,ATTENTION!,邱勝翊,Other
1571,27609354,Replay,Ice Prince,Rap
1572,27610852,A Farewell to Kings,Rush,Pop/Rock
1573,27610857,Fly By Night,Rush,Pop/Rock
1574,27610898,Caress of Steel,Rush,Pop/Rock
1575,27610934,Back Stabbers (Expanded),The O'Jays,Pop/Rock
1576,27611527,Hallelujah Nights,LANCO,Country
1577,27619249,Renaissance Gangster (DJ Burn One Presents Starlito),Starlito,Country
1578,27638621,Coming Home,Pantha du Prince,Country
1579,27678541,Camila,Camila Cabello,Pop/Rock
1580,27678810,Walking Away (Mura Masa Remix),Haim,Other
1581,27731552,Perfect Symphony,Andrea Bocelli,Other
1582,17182171,Supersize,Prince Fatty,Other
1583,27922049,The Champion, feat. Ludacris,Rap
1584,27922737,Where the Lights Are Born,Rush Smith,Country
1585,27924866,Seasons Change,Scotty McCreery,Country
1586,27938230,Amawet,Abba Karib & Navid Zardi,Country
1587,28888369,Taste (feat. Offset),Tyga,Rap
1588,27968999,Zombie,Bad Wolves,Pop/Rock
1589,28006140,The Middle,Grey,Other
1590,28113899,Open Invite,Prince Fox,Other
1591,19636002,Godson Power,Tito Prince,Other
1592,21270607,Ils m'ont appelé p'tit,Tito Prince,Other
1593,21270608,Discussion avec un maçon,Tito Prince,Other
1594,28220887,Evolve,Imagine Dragons,Pop/Rock
1595,28228815,Mitchell Tenpenny,Mitchell Tenpenny,Country
1596,28230823,Saturdays, feat. HAIM,Pop/Rock
1597,21270067,Survival Of The Fattest,Prince Fatty,Other
1598,28250321,No Zip Code,David Lee Murphy,Country
1599,28254054,Speak Your Mind,Anne Marie,Country
1600,21270069,Sugar Water (Prince Fatty vs. Mungo's Hi-Fi) [feat. Hollie Cook] - EP,Prince Fatty,Other
1601,21194495,Rush Of Fools,Rush of Fools,Other
1602,28375528,Me Duele en el Alma,Oscar Prince,Other
1603,28395348,תחת אש,עידן חיים,Pop/Rock
1604,28396435,?,XXXTENTACION,Rap
1605,28397496,Freaky Friday (feat. Chris Brown),Lil Dicky feat. Chris Brown,Rap
1606,28403658,Burn the House Down,AJR,Pop/Rock
1607,28403942,El Clavo,Prince Royce,Pop/Rock
1608,28404907,Rearview Town,Jason Aldean,Country
1609,28404911,Remind Me to Forget,Kygo & Miguel,Pop/Rock
1610,28405306,If I Tell You,Ice Prince,Rap
1611,28407240,Nowhere Fast (Extended Version),Eminem,Rap
1612,28459246,Pray For The Wicked,Panic! At the Disco,Pop/Rock
1613,28567153,"Prince Buster Record Shack Presents: The Original Golden Oldies, Vol. 1",Prince Buster,Pop/Rock
1614,28578797,Invasion of Privacy,Cardi B,Rap
1615,28579259,One Kiss,Calvin Harris feat. Dua Lipa,Rap
1616,28581255,Graffiti U,Keith Urban,Country
1617,28582508,Nice For What,Drake,Rap
1618,28583419,I Was Jack (You Were Diane),Jake Owen,Country
1619,28605377,Te Boté (Remix),Nio Garcia feat. Casper Magico & Bad Bunny,Country
1620,28629621,Cry Pretty,Carrie Underwood,Country
1621,28637635,COSMIC,Bazzi,Pop/Rock
1622,28637756,Youngblood (Deluxe),5 Seconds of Summer,Pop/Rock
1623,28645158,Bigger,Sugarland,Country
1624,28645232,Expectations,Bebe Rexha,Pop/Rock
1625,28650493,The Mountain,Dierks Bentley,Country
1626,28651316,If I Know Me,Morgan Wallen,Pop/Rock
1627,28689059,beerbongs & bentleys,Post Malone,Rap
1628,28697049,Nothing Compares 2 U,Prince,Pop/Rock
1629,28702436,No Tears Left to Cry,Ariana Grande,Pop/Rock
1630,28705459,lovely,Khalid,Other
1631,28720092,Prince Buster on Tour (Live),Prince Buster,Other
1632,28747774,Shawn Mendes,Shawn Mendes,Pop/Rock
1633,28748311,Have It All,Jason Mraz,Pop/Rock
1634,28792478,Patience,Will Oldham,Pop/Rock
1635,28802181,Time Alone (feat. The Griswolds),Prince Fox,Pop/Rock
1636,28802670,This One's for You Too (Deluxe Edition),Luke Combs,Pop/Rock
1637,28821703,This Is America,Childish Gambino,Rap
1638,28823900,90 Minutos (Futbol Mode),Prince Royce,Rap
1639,28833982,New Light,John Mayer,Pop/Rock
1640,27297119,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,Other
1641,27952172,"Love, Simon (Original Motion Picture Soundtrack)",Various Artists,Other
1642,28849591,13 Reasons Why: Season 2 (Music from the Original TV Series),"YUNGBLUD, Billie Eilish, Colouring, Echo & The Bunnymen, Gus Dapperton, HAERTS, Human Touch, Khalid, Leon Else, Lord Huron, New Order, OneRepublic, Orchestral Manoeuvres In the Dark, Parade of Lights, Selena Gomez, Siouxsie & The Banshees, Tears for Fears, Telekinesis, The Alarm & Years & Years",Other
1643,28889018,Don't Go Breaking My Heart,Backstreet Boys,Pop/Rock
1644,28889353,Harder Than Ever,Lil Baby,Rap
1645,28889586,Solo (feat. Demi Lovato),Clean Bandit feat. Demi Lovato,Rap
1646,28897564,Jackie Chan,Tiësto feat. Dzeko,Rap
1647,28897596,Dinero,Jennifer Lopez feat. DJ Khaled & Cardi B,Rap
1648,28897709,Dan + Shay,Dan + Shay,Country
1649,28938667,Goodbye & Good Riddance,Juice Wrld,Rap
1650,28948893,Netflix & Chill,Kay One,Rap
1651,28955731,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,Rap
1652,23969450,La mort de la trap,Tito Prince,Other
1653,28206633,Urge for Going,Tom Rush,Other
1654,29013581,Florida Georgia Line,Florida Georgia Line,Pop/Rock
1655,29073845,Mary Don't You Weep,Prince,Pop/Rock
1656,29074051,Lose It,Kane Brown,Country
1657,29083373,Piano & a Microphone 1983,Prince,Country
1658,29101328,Queen,Nicki Minaj,Rap
1659,29116179,The Breakup Song,Francesca Battistelli,Rap
1660,29144390,EVERYTHING IS LOVE,The Carters,Other
1661,29155788,Born to Be Yours,Imagine Dragons,Other
1662,29158751,Laps Around the Sun,Chris Lane,Country
1663,29159154,Lifers,Cody Jinks,Country
1664,29168180,Songs for the Saints,Kenny Chesney,Country
1665,29172501,NOVA,RL Grime,Country
1666,29176838,Sweetener,Ariana Grande,Pop/Rock
1667,29180751,Sober,Demi Lovato,Pop/Rock
1668,29181870,TREAT MYSELF,Meghan Trainor,Pop/Rock
1669,29195501,Remastered התמונות שבאלבום-גרסת המשולש,חיים משה,Pop/Rock
1670,29208681,Connection,OneRepublic,Pop/Rock
1671,29211432,Red Pill Blues (Deluxe),Maroon 5,Pop/Rock
1672,29219288,Scorpion,Drake,Rap
1673,21194504,Premiere Performance Plus: Wonder Of The World,Rush of Fools,Other
1674,16941116,Runaway Slave,Prince Malachi,Other
1675,21270179,Bahia - Single,Prince Rama,Other
